"Anthony Stark (Earth-616)","/wiki/Anthony_Stark_(Earth-616)","0","[1, 2, 1, 3, 4, 5, 6, 7, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 40, 49, 50, 40, 49, 51, 52, 53, 54, 55, 52, 53, 56, 46, 57, 18, 18, 58, 18, 59, 18, 60, 61, 13, 14, 62, 63, 64, 65, 66, 67, 68, 69, 70, 24, 11, 12, 71, 72, 64, 65, 13, 14, 15, 73, 74, 57, 60, 75, 76, 77, 78, 79, 18, 62, 80, 81, 82, 83, 84, 85, 86, 87, 40, 88, 89, 3, 90, 91, 92, 93, 24, 94, 19, 95, 50, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 21, 18, 107, 108, 109, 110, 46, 59, 32, 111, 18, 112, 113, 114, 115, 116, 97, 117, 118, 119, 120, 121, 31, 122, 123, 124, 125, 63, 18, 93, 126, 127, 128, 129, 130, 131, 120, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 27, 39, 148, 149, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 142, 'nil', 'nil', 'nil', 'nil', 88, 'nil', 'nil', 39, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 40, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 149, 'nil', 'nil', 'nil', 'nil', 'nil', 145, 'nil', 'nil', 39, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 82, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 23, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 47, 'nil', 'nil', 'nil', 23, 'nil', 'nil', 'nil', 52, 'nil', 'nil', 'nil', 25, 'nil', 74, 13, 'nil', 15, 'nil', 45, 'nil', 'nil', 'nil', 21, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 106, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 64, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 83, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 82, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 113, 'nil', 'nil', 113, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 45, 'nil', 'nil', 113, 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 'nil', 103, 'nil', 19, 27, 'nil', 32, 31, 2, 'nil', 'nil', 'nil', 89]","['/wiki/Iron_Man', '/wiki/Anthony_Stark_(Earth-616)/Gallery', '/wiki/Iron_Man', '/wiki/Actor_(Spy)_(Earth-616)', '/wiki/Shellhead', '/wiki/Crimson_Dynamo', '/wiki/Cobalt_Man', '/wiki/Marvel_Database:Citation', '/wiki/Marvel_Database:Citation', '/wiki/Electro', '/wiki/Invincible_Iron_Man', '/wiki/Howard_Stark,_Sr._(Earth-616)', '/wiki/Amanda_Armstrong_(Earth-616)', '/wiki/Jude_(Tony_Stark%27s_Father)_(Earth-616)', '/wiki/Howard_Stark_(Earth-616)', '/wiki/Maria_Carbonell_(Earth-616)', '/wiki/Arno_Stark_(Earth-616)', '/wiki/Edward_Stark_(Earth-616)', '/wiki/Morgan_Stark_(Earth-616)', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Avengers_(Earth-616)', '/wiki/Avengers_(Heroes_Reborn)_(Earth-616)', '/wiki/Illuminati_(Earth-616)', '/wiki/Axis_(Avengers)_(Earth-616)', '/wiki/Resilient_(Earth-616)', '/wiki/Strategic_Homeland_Intervention,_Enforcement_and_Logistics_Division_(Earth-616)', '/wiki/Guardians_of_the_Galaxy_(Earth-616)', '/wiki/50-State_Initiative_(Earth-616)', '/wiki/New_Avengers_(Earth-616)', '/wiki/Mighty_Avengers_(Initiative)_(Earth-616)', '/wiki/Hellfire_Club_(Earth-616)', '/wiki/Stark_Solutions_(Earth-616)', '/wiki/Force_Works_(Earth-616)', '/wiki/Avengers_West_Coast_(Earth-616)', '/wiki/United_States_Department_of_Defense_(Earth-616)', '/wiki/Mighty_(Earth-616)', '/wiki/Knights_of_the_Atomic_Round_Table_(Earth-616)', '/wiki/Alcoholics_Anonymous_(Earth-616)', '/wiki/Damage_Control_(Earth-616)', '/wiki/Imperio_Techworks_(Earth-616)', '/wiki/Stark_Tower', '/wiki/New_York_City', '/wiki/New_York_State', '/wiki/Stark_Industries_New_Jersey_Airfield', '/wiki/New_Jersey', '/wiki/Alcatraz_Island', '/wiki/San_Francisco', '/wiki/California', '/wiki/Troy_(Mandarin_City)', '/wiki/Tony_Stark%27s_Soho_Penthouse', '/wiki/New_York_City', '/wiki/New_York', '/wiki/Avengers_Mansion', '/wiki/New_York_City', '/wiki/New_York', '/wiki/Avengers_Compound', '/wiki/Seattle', '/wiki/Washington_State', '/wiki/Alexandria', '/wiki/Virginia_(State)', '/wiki/Seattle', '/wiki/Washington_State', '/wiki/Los_Angeles', '/wiki/California', '/wiki/Maria_Stark_Foundation_(Earth-616)', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Strategic_Hazard_Intervention_Espionage_Logistics_Directorate_(Earth-616)', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Circuits_Maximus_(Earth-616)', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Massachusetts_Institute_of_Technology', '/wiki/Homo_sapiens', '/wiki/Howard_Stark_(Earth-616)', '/wiki/Maria_Carbonell_(Earth-616)', '/wiki/Afghanistan', '/wiki/Earth-616', '/wiki/Sofia_(Bulgaria)', '/wiki/Bulgaria', '/wiki/Stan_Lee', '/wiki/Larry_Lieber', '/wiki/Don_Heck', '/wiki/Jack_Kirby', '/wiki/Anthony_Stark_(Earth-616)/Expanded_History', '/wiki/Strategic_Homeland_Intervention,_Enforcement_and_Logistics_Division_(Earth-616)', '/wiki/Amanda_Armstrong_(Earth-616)', '/wiki/Jude_(Tony_Stark%27s_Father)_(Earth-616)', '/wiki/Hydra_(Earth-616)', '/wiki/Nicholas_Fury_(Earth-616)', '/wiki/Sofia_(Bulgaria)', '/wiki/Bulgaria', '/wiki/Howard_Stark_(Earth-616)', '/wiki/Maria_Carbonell_(Earth-616)', '/wiki/Arno_Stark_(Earth-616)', '/wiki/Rigellian_Recorders', '/wiki/Recorder_451_(Earth-616)', '/wiki/Maria_Stark_Foundation_(Earth-616)', '/wiki/Massachusetts_Institute_of_Technology', '/wiki/Meredith_McCall_(Earth-616)', '/wiki/Cambridge_University', '/wiki/England', '/wiki/Cassandra_Gillespie_(Earth-616)', '/wiki/Theodore_Slaght_(Earth-616)', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Afghanistan', '/wiki/Wong-Chu_(Earth-616)', '/wiki/Ho_Yinsen_(Earth-616)', '/wiki/Iron_Man_Armor_Model_1', '/wiki/James_Rhodes_(Earth-616)', '/wiki/United_States_Marine_Corps_(Earth-616)', '/wiki/United_States_of_America', '/wiki/Joanna_Nivena_(Earth-616)', '/wiki/Forest_Hills', '/wiki/New_York_City', '/wiki/Harold_Hogan_(Earth-616)', '/wiki/Virginia_Potts_(Earth-616)', '/wiki/Actor_(Spy)_(Earth-616)', '/wiki/Bruno_Horgan_(Earth-616)', '/wiki/Nathan_Dolly_(Earth-616)', '/wiki/Anton_Vanko_(Crimson_Dynamo)_(Earth-616)', '/wiki/Mandarin_(Earth-616)', '/wiki/Strategic_Homeland_Intervention,_Enforcement_and_Logistics_Division_(Earth-616)', '/wiki/Avengers_Charter', '/wiki/Avengers_(Earth-616)', '/wiki/Manhattan', '/wiki/Avengers_Mansion', '/wiki/Bruce_Banner_(Earth-616)', '/wiki/Captain_America_(Steven_Rogers)', '/wiki/World_War_II', '/wiki/Clinton_Barton_(Earth-616)', '/wiki/Kree-Skrull_War', '/wiki/Wakanda', '/wiki/Charles_Xavier_(Earth-616)', '/wiki/Reed_Richards_(Earth-616)', '/wiki/Blackagar_Boltagon_(Earth-616)', '/wiki/Stephen_Strange_(Earth-616)', '/wiki/Namor_McKenzie_(Earth-616)', '/wiki/Illuminati_(Earth-616)', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Obadiah_Stane_(Earth-616)', '/wiki/Stane_International', '/wiki/Morley_Erwin_(Earth-616)', '/wiki/Clytemnestra_Erwin_(Earth-616)', '/wiki/California', '/wiki/Circuits_Maximus_(Earth-616)', '/wiki/Avengers_West_Coast_(Earth-616)', '/wiki/Iron_Monger_Armor', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Spymaster_(Ted_Calloway)_(Earth-616)', '/wiki/Iron_Man_Armor', '/wiki/Justin_Hammer_(Earth-616)', '/wiki/Guardsmen_(Earth-616)', '/wiki/Kondrati_Topolov_(Earth-616)', '/wiki/Captain_America_(Steven_Rogers)', '/wiki/Kathleen_Dare_(Earth-616)', '/wiki/Kearson_DeWitt_(Earth-616)', '/wiki/Ultimo_(Earth-616)', '/wiki/Advanced_Idea_Mechanics_(Earth-616)', '/wiki/Imaya', '/wiki/Force_Works_(Earth-616)', '/wiki/Nathaniel_Richards_(Immortus)_(Earth-6311)', '/wiki/Anthony_Stark_(Earth-96020)', '/wiki/Franklin_Richards_(Earth-616)', '/wiki/Onslaught_(Psychic_Entity)_(Earth-616)', '/wiki/Earth-616', '/wiki/Stark_Industries_(Earth-616)', '/wiki/Mandarin_(Earth-616)', '/wiki/Jocasta_(Earth-616)', '/wiki/Sunset_Bain_(Earth-616)', '/wiki/Sons_of_Yinsen_(Earth-616)', '/wiki/Marco_Scarlotti_(Earth-616)', '/wiki/S.K.I.N._Armor', '/wiki/Herman_Schultz_(Earth-616)', '/wiki/Advanced_Idea_Mechanics_(Earth-616)', '/wiki/Ghost_(Earth-616)', '/wiki/Ultron_(Earth-616)', '/wiki/Temugin_(Earth-616)', '/wiki/Wanda_Maximoff_(Earth-616)', '/wiki/Scott_Lang_(Earth-616)', '/wiki/Vision_(Earth-616)', '/wiki/Latveria', '/wiki/United_Nations_(Earth-616)', '/wiki/Clarence_Ward_(Earth-616)', '/wiki/Rumiko_Fujikawa_(Earth-616)', '/wiki/Raft', '/wiki/Luke_Cage_(Earth-616)', '/wiki/Spider-Man_(Peter_Parker)', '/wiki/Veranke_(Earth-616)', '/wiki/Matthew_Murdock_(Earth-616)', '/wiki/Robert_Reynolds_(Earth-616)', '/wiki/New_Avengers_(Earth-616)', '/wiki/Stark_Tower', '/wiki/Extremis', '/wiki/Maya_Hansen_(Earth-616)', '/wiki/Extremis_virus', '/wiki/Mallen_(Earth-616)', '/wiki/Iron_Man_Armor_Model_29', '/wiki/Superhuman_Registration_Act', '/wiki/Boris_Bullski_(Earth-616)', '/wiki/Secret_War', '/wiki/House_of_M', '/wiki/Stamford', '/wiki/Connecticut', '/wiki/New_Warriors_(Earth-616)', '/wiki/Steven_Rogers_(Earth-616)', '/wiki/Criti_Noll_(Clone)_(Earth-616)', '/wiki/Prison_42', '/wiki/Negative_Zone', '/wiki/Raft', '/wiki/Thor_Odinson_(Ragnarok)_(Earth-616)', '/wiki/Thunderbolts_(Earth-616)', '/wiki/William_Foster_(Earth-616)', '/wiki/Miriam_Sharpe_(Earth-616)', '/wiki/Harold_Hogan_(Earth-616)', '/wiki/Iron_Spider_Armor', '/wiki/Negative_Zone', '/wiki/Stark_Tower', '/wiki/Secret_Avengers_(Civil_War)_(Earth-616)', '/wiki/Frank_Castle_(Earth-616)', '/wiki/Tyrone_Johnson_(Earth-616)', '/wiki/Johann_Shmidt_(Earth-616)', '/wiki/James_Buchanan_Barnes_(Earth-616)', '/wiki/Maria_Hill_(Earth-616)', '/wiki/Hulkbuster_Armor', '/wiki/New_York_City', '/wiki/Nebraska_Initiative_(Earth-616)', '/wiki/Lucy_Cervantes_(Earth-616)', '/wiki/Prometheus_Gentech,_Inc.', '/wiki/Jack_Kooning_(Earth-616)', '/wiki/Iron_Man_Armor_Model_29', '/wiki/Leonard_Samson_(Earth-616)', '/wiki/Griffin_Gogol_(Earth-616)', '/wiki/Extremis_virus', '/wiki/Maya_Hansen_(Earth-616)', '/wiki/China', '/wiki/Commission_on_Superhuman_Activities_(Earth-616)', '/wiki/Xang_Kong_(Earth-616)', '/wiki/Timothy_Dugan_(Earth-616)', '/wiki/Secret_Invasion', '/wiki/Veranke_(Earth-616)', '/wiki/Carol_Danvers_(Earth-616)', '/wiki/Natalia_Romanova_(Earth-616)', '/wiki/Stark_Tower', '/wiki/Barack_Obama_(Earth-616)', '/wiki/Norman_Osborn_(Earth-616)', '/wiki/Henry_Pym_(Earth-616)', '/wiki/Mighty_Avengers_(Earth-616)', '/wiki/Chthon_(Earth-616)', '/wiki/Atlanteans', '/wiki/Hood%27s_Gang_(Earth-616)', '/wiki/Cabal_(Dark_Illuminati)_(Earth-616)', '/wiki/Crimson_Dynamo_Armor', '/wiki/Dimitri_Bukharin_(Earth-616)', '/wiki/Giuletta_Nefaria_(Earth-616)', '/wiki/Iron_Man_Armor_Model_1', '/wiki/Blake_(Earth-616)?action=edit&redlink=1', '/wiki/Siege_(Event)', '/wiki/Void_(Dark_Sentry)_(Earth-616)', '/wiki/H.A.M.M.E.R._(Earth-616)', '/wiki/Helicarrier', '/wiki/Secret_Avengers_(Black_Ops_Unit)_(Earth-616)', '/wiki/Iron_Man_Armor_Model_37', '/wiki/Resilient_(Earth-616)', '/wiki/Sasha_Hammer_(Earth-616)', '/wiki/Justine_Hammer_(Earth-616)', '/wiki/Hammer_Industries_(Earth-616)', '/wiki/Detroit_Steel_Armor', '/wiki/Doug_Johnson_III_(Earth-616)', '/wiki/Cul_Borson_(Earth-616)', '/wiki/France', '/wiki/Paul_Duval_(Earth-616)', '/wiki/Odin_Borson_(Earth-616)', '/wiki/Furnaces_of_Nidavellir', '/wiki/Nidavellir', '/wiki/Nidavellir', '/wiki/The_Worthy_(Earth-616)', '/wiki/Sinthea_Shmidt_(Earth-616)', '/wiki/Thor_Odinson_(Earth-616)', '/wiki/Dwarves_of_Nidavellir', '/wiki/Splitlip_(Earth-616)', '/wiki/Titanomech', '/wiki/Troy_(Mandarin_City)', '/wiki/David_Cannon_(Earth-616)', '/wiki/Blizzard_(Jim)_(Earth-616)', '/wiki/Arthur_Parks_(Earth-616)', '/wiki/Resilient_(Earth-616)', '/wiki/Swarm_(Resilient)', '/wiki/Triumph_Division_(Earth-616)', '/wiki/Dynasty_(Earth-616)', '/wiki/Seattle', '/wiki/Iron_Man_Armor_Model_42', '/wiki/Extremis_virus', '/wiki/Peter_Quill_(Earth-616)', '/wiki/Guardians_of_the_Galaxy_(Earth-616)', '/wiki/Rigellian_Recorder', '/wiki/Recorder_451_(Earth-616)', '/wiki/Howard_Stark_(Earth-616)', '/wiki/Godkiller_Armor', '/wiki/Arno_Stark_(Earth-616)', '/wiki/Johann_Shmidt_(Clone)_(Earth-616)', '/wiki/San_Francisco', '/wiki/Extremis_virus', '/wiki/Anthony_Stark_(First_A.I.)_(Earth-616)', '/wiki/Jamie_Carlson_(Earth-616)', '/wiki/Illuminati_(Earth-616)', '/wiki/Necropolis', '/wiki/Sol%27s_Hammer', '/wiki/Antimatter_Injection_System', '/wiki/Yabbat_Ummon_Turru_(Earth-1365)', '/wiki/Uatu_(Earth-616)', '/wiki/Cabal_(Namor%27s)_(Earth-616)', '/wiki/Namor_McKenzie_(Earth-616)', '/wiki/Shi%27ar', '/wiki/Sol%27s_Hammer', '/wiki/Earth-1610', '/wiki/Victor_von_Doom_(Earth-616)', '/wiki/Inhuman', '/wiki/Ulysses_Cain_(Earth-616)', '/wiki/Sofia_(Bulgaria)', '/wiki/Thanos_(Earth-616)', '/wiki/Alison_Green_(Earth-616)', '/wiki/Triskelion', '/wiki/Spider-Man', '/wiki/Miles_Morales_(Earth-1610)', '/wiki/Capitol_Building', '/wiki/T%27Challa_(Earth-616)', '/wiki/Washington,_D.C.', '/wiki/Anthony_Stark_(Third_A.I.)_(Earth-616)', '/wiki/Riri_Williams_(Earth-616)', '/wiki/Stark_Industries_Industrial_Complex_(Dover)', '/wiki/Dover_(New_Jersey)', '/wiki/Edwin_Jarvis_(Earth-616)', '/wiki/Bethany_Cabe_(Earth-616)', '/wiki/James_Rhodes_(Earth-616)', '/wiki/Gretl_Anders_(Earth-616)', '/wiki/Heroic_Age_(Event)', '/wiki/Fear_Itself', '/wiki/Avengers_%26_X-Men:_AXIS', '/wiki/Extremis_virus', '/wiki/Extremis_virus', '/wiki/Mallen_(Earth-616)', '/wiki/Secret_Invasion', '/wiki/Iron_Man_Armor_Model_29', '/wiki/Arc_Reactor', '/wiki/Secret_Wars', '/wiki/Extremis_virus', '/wiki/Avengers_%26_X-Men:_AXIS', '/wiki/Extremis_virus', '/wiki/Carol_Danvers_(Earth-616)', '/wiki/Super-Genius_Intelligence', '/wiki/Iron_Man_Armor_Model_1', '/wiki/Kree', '/wiki/Civil_War', '/wiki/Hammer_Industries_(Earth-616)', '/wiki/Skrull', '/wiki/Voldi', '/wiki/Ophelia_Sarkissian_(Earth-616)', '/wiki/Multilingual', '/wiki/Arc_Reactor', '/wiki/Secret_Wars_(2015)', '/wiki/Iron_Man_Armor', '/wiki/Iron_Man_(Anthony_%22Tony%22_Stark)/Technology', '/wiki/Iron_Man%27s_Briefcase', '/wiki/Iron_Man_Armor', '/wiki/Iron_Man_Armor_Model_2', '/wiki/Iron_Man_Armor_Model_4', '/wiki/Iron_Man_Armor_Model_8', '/wiki/Iron_Man_Armor_Model_16', '/wiki/Iron_Man_Armor_Model_19', '/wiki/S.K.I.N.', '/wiki/Extremis_virus', '/wiki/Iron_Man_Armor_Model_29', '/wiki/Iron_Man_Armor_Model_37', '/wiki/Avengers_%26_X-Men:_AXIS', '/wiki/Symbiotes', '/wiki/Iron_Man_Armor_Model_37', '/wiki/Arc_Reactor', '/wiki/Max_Eisenhardt_(Earth-616)', '/wiki/Phlogistone', '/wiki/Mandarin%27s_Rings', '/wiki/Iron_Man_Armor_Model_42', '/wiki/Johann_Shmidt_(Clone)_(Earth-616)', '/wiki/Avengers_Identicard', '/wiki/Reality_Gem', '/wiki/Space_Gem', '/wiki/Reality_Gem', '/wiki/Sol%27s_Hammer', '/wiki/Iron_Sight', '/wiki/San_Francisco', '/wiki/Arc_Reactor', '/wiki/Repulsor', '/wiki/Iron_Man_Armor', '/wiki/Secret_Wars_(2015)', '/wiki/Quinjet', '/wiki/Iron_Man%27s_Love_Interests', '/wiki/Gregor_Shapanka_(Earth-616)', '/wiki/Ebenezer_Laughton_(Earth-616)', '/wiki/Superhuman_Registration_Act', '/wiki/Area_51', '/wiki/Infinity_Gauntlet', '/wiki/Reed_Richards_(Earth-616)', '/wiki/Iron_Man_(Tony_Stark)/Technology', '/wiki/Avengers_(Earth-616)', '/wiki/New_Avengers_(Earth-616)', '/wiki/Mighty_Avengers_(Earth-616)', '/wiki/Avengers_West_Coast_(Earth-616)', '/wiki/Force_Works_(Earth-616)', '/wiki/Anthony_Stark_(Earth-616)/Gallery', '/wiki/Vietnam_War', '/wiki/Vietnam', '/wiki/Amara_Perera_(Earth-616)', '/wiki/Virginia_Potts_(Earth-616)']"
